library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Water Potability,concat_dataframes,1.4097017394088666e-05,8.238678812807884e-06,1.3582865258620688e-05,1.0481978033333334e-05,8.150356960919543e-06,1.1095648648275859e-05,1.1450453544334973e-05,6.305362980295566e-06,1.091377314778325e-05,5.84174560591133e-06,1.1216876739130436e-06,4.503774183862432e-06
Water Potability,count,2.7826592608374398e-05,3.298655005057475e-05,5.529205763793103e-05,5.689489721674876e-06,5.432496901477832e-06,4.010670437931034e-06,1.296462748768473e-06,4.360849790640395e-06,4.0416173747126445e-06,1.8564882506896557e-05,9.42456104187192e-06,1.3162408838461543e-05
Water Potability,drop,5.368824785714283e-06,1.3214345980295568e-05,2.7575092766666666e-06,1.182521440394089e-05,7.726183285714285e-06,6.19711257635468e-06,1.2706430626780625e-06,7.957230113960113e-07,1.833759286153847e-06,6.432065682758622e-06,9.223066027586206e-06,7.178450506896553e-06
Water Potability,dropna,9.934254860919539e-06,9.566803012643679e-06,1.3006509836956528e-06,2.5555084729344727e-06,5.751823221674878e-06,3.2455121046153863e-06,0.00015989358680574712,0.00015986822577126434,7.926888892857143e-05,8.001145672413792e-06,6.844025384615385e-07,9.034779999999993e-07
Water Potability,fillna,8.429259999999999e-07,1.0837598981481483e-06,1.3422089943019948e-06,1.2976671099999998e-06,3.2661270833333325e-06,1.1790615869565218e-06,0.00010235492756403943,9.65631915985222e-05,9.96918782413793e-05,1.391948417126436e-05,9.904570488505747e-06,3.715381887566139e-06
Water Potability,groupby,5.343558837931032e-06,1.3581536524216526e-06,5.852122643678163e-06,7.091022322988507e-06,3.954314064367814e-06,3.9433377487684725e-06,1.2405483667487689e-05,2.544383618461539e-06,9.5493406e-07,2.183783031034483e-05,2.4209811187192123e-05,1.151110733730159e-05
Water Potability,isna,9.736952327586208e-06,8.907969029885057e-06,7.567730685057472e-06,1.5372363743386244e-06,2.641967026455026e-06,6.9065488781609205e-06,2.9528350661538464e-06,6.033334248677248e-06,1.8535819433333337e-06,4.3101532683982665e-07,8.78702011954023e-06,7.772225044827584e-06
Water Potability,load_csv,1.5230708975369452e-05,0.0,1.881648718965517e-05,4.9385061702298865e-05,2.212152316e-05,0.00014112635098850577,4.018272917980295e-05,4.3069765489130436e-06,2.9107596965517242e-05,4.831809573941796e-05,0.00014774139313793096,9.079414929497353e-05
Water Potability,load_json,0.00010827940847290642,7.10235058769842e-05,7.179176196305418e-05,3.873613564102566e-05,2.6734620472934474e-05,2.915611966534392e-05,4.5343304891625614e-05,2.9336874532763516e-05,1.1735757726666653e-05,2.5879695143333335e-05,9.389368964778329e-05,0.00011610553155026459
Water Potability,max,1.3893664736781606e-05,2.4860423172413793e-05,1.301838287179487e-05,1.1429178133333327e-05,6.505816791954024e-06,3.592710579310345e-06,1.0491746874712641e-05,1.1133149247126437e-05,8.600101981609197e-06,9.212947810344826e-06,1.816263720797721e-06,8.364421137566138e-06
Water Potability,mean,3.7071381264367826e-05,2.6576429189655178e-05,2.2742866846153848e-05,6.539463167816092e-06,6.5047523551724144e-06,4.018631231884059e-07,1.3593511790640392e-05,1.7731754391954023e-05,1.73819704091954e-05,1.2908346029556656e-05,5.061269756613757e-06,1.3252176689655169e-05
Water Potability,merge,1.2511410756157631e-05,1.913572860837439e-05,8.479570487179493e-06,6.566970510256418e-05,3.8142956560846584e-06,9.296340894088672e-06,7.879327122507118e-07,3.183169337931036e-06,8.584193226600983e-07,1.3206322566666656e-06,7.14794688405797e-07,3.659244487179488e-06
Water Potability,min,3.12468058954023e-05,2.3520240212643666e-05,1.92244341502463e-05,1.0609532822988507e-05,3.674133517195767e-06,5.666593184615385e-07,,,,1.4369541078817733e-05,8.445698677536231e-07,1.215593071225071e-06
Water Potability,replace,7.490118960919544e-06,7.642238391954025e-06,6.190921334482757e-06,1.1076620822988507e-05,2.8904087566137566e-06,2.8395295132275134e-06,,,,8.289588685057471e-06,1.0524170505747125e-05,1.0302166350574712e-05
Water Potability,save_csv,0.00031167455773891594,0.000155898487878307,8.328520418472911e-05,6.039496359852215e-05,3.3959255067816116e-05,3.924693831034478e-05,3.392548928850574e-05,1.975070676719577e-05,2.8847702312169307e-05,2.4896824332010577e-05,3.788431624876848e-05,3.340189955952383e-05
Water Potability,save_json,2.4099362142857125e-05,0.00011687365061772491,0.00016545228623448288,5.5161599601139575e-06,1.1569133337301585e-05,1.1687551312807886e-05,1.4577170703703696e-05,1.1207811135467978e-05,1.3438695970443349e-05,3.6022379057970984e-06,1.3696495167816088e-05,1.1607603958128078e-05
Water Potability,sort,6.404351994301995e-07,2.1177196825396816e-06,4.551368033333334e-06,1.1814143315270935e-05,8.872165743842364e-06,5.410621669515669e-06,2.7133201389655175e-05,2.424081352955666e-05,8.550820781538462e-06,7.5737411058201044e-06,1.1696737958128078e-05,1.3227445394088666e-05
Water Potability,sum,1.9825242883597875e-05,1.2919553288505753e-05,2.7508465071428584e-05,6.781569909195404e-06,5.970926423645321e-06,4.270450980295567e-06,6.375391268965518e-06,1.2629766182336184e-06,2.632841881773399e-06,6.183817238095239e-06,1.356021664502164e-06,9.275465280788178e-06
Water Potability,unique,3.9078729189655165e-05,1.3369255884236453e-05,3.656735007881771e-05,1.1236589885057474e-05,5.515348233333333e-07,2.3267590640394087e-06,4.599045855820106e-06,1.0059852103174609e-06,2.4869285436507934e-06,6.480927025641025e-06,1.6832526646153848e-06,1.6172390647783253e-05
