library,dataset,version,vkey,itr,category,energy,duration
Dask,Adult,2022.1.0,v2,10,Row/Column,0.214904,0.0258352756500244
Dask,Adult,2022.1.0,v2,10,Aggregation,0.489379,0.059349775314331
Dask,Adult,2022.1.0,v2,10,Aggregation,0.204223,0.02284836769104
Dask,Adult,2022.1.0,v2,10,Aggregation,0.226867,0.024423599243164
Dask,Adult,2022.1.0,v2,10,Aggregation,0.206543,0.0224249362945556
Dask,Adult,2022.1.0,v2,10,Aggregation,0.211609,0.0228190422058105
Dask,Adult,2022.1.0,v2,10,Row/Column,0.199767,0.0223665237426757
Dask,Adult,2022.1.0,v2,10,I/O,0.069153,0.007049560546875
Dask,Adult,2022.1.0,v2,10,I/O,1.901546,0.2003211975097656
Dask,Adult,2022.1.0,v2,10,I/O,2.965569,0.3280320167541504
Dask,Adult,2022.1.0,v2,10,I/O,2.695366,0.2932081222534179
Dask,Adult,2022.1.0,v2,10,Missing,0.008545,0.0014355182647705
Dask,Adult,2022.1.0,v2,10,Missing,0.032654,0.0048792362213134
Dask,Adult,2022.1.0,v2,10,Missing,0.063233,0.0071833133697509
Dask,Adult,2022.1.0,v2,10,Missing,0.010498,0.0015687942504882
Dask,Adult,2022.1.0,v2,10,Row/Column,0.02826,0.0040831565856933
Dask,Adult,2022.1.0,v2,10,Aggregation,0.0,0.0007088184356689
Dask,Adult,2022.1.0,v2,10,Row/Column,0.114502,0.0144023895263671
Dask,Adult,2022.1.0,v2,10,Row/Column,0.028136,0.0039417743682861
Dask,Adult,2022.1.0,v2,10,Row/Column,0.206604,0.0255091190338134
Dask,Adult,2022.1.0,v2,10,Aggregation,0.473326,0.0580885410308837
Dask,Adult,2022.1.0,v2,10,Aggregation,0.208861,0.0229544639587402
Dask,Adult,2022.1.0,v2,10,Aggregation,0.221923,0.0242915153503417
Dask,Adult,2022.1.0,v2,10,Aggregation,0.199036,0.0226681232452392
Dask,Adult,2022.1.0,v2,10,Aggregation,0.20227,0.0229055881500244
Dask,Adult,2022.1.0,v2,10,Row/Column,0.205933,0.0222876071929931
Dask,Adult,2025.1.0,v0,10,I/O,0.636106,0.0417168140411376
Dask,Adult,2025.1.0,v0,10,I/O,3.413565,0.2856936454772949
Dask,Adult,2025.1.0,v0,10,I/O,3.709951,0.3591561317443847
Dask,Adult,2025.1.0,v0,10,I/O,4.047597,0.3392868041992187
Dask,Adult,2025.1.0,v0,10,Missing,0.051391,0.0076987743377685
Dask,Adult,2025.1.0,v0,10,Missing,0.008789,0.001716136932373
Dask,Adult,2025.1.0,v0,10,Missing,0.025085,0.0079362392425537
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0006031990051269
Dask,Adult,2025.1.0,v0,10,Row/Column,0.007385,0.0011594295501708
Dask,Adult,2025.1.0,v0,10,Aggregation,0.003845,0.0004642009735107
Dask,Adult,2025.1.0,v0,10,Row/Column,0.127136,0.0187413692474365
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0003724098205566
Dask,Adult,2025.1.0,v0,10,Row/Column,0.508544,0.0222837924957275
Dask,Adult,2025.1.0,v0,10,Aggregation,0.684325,0.0789041519165039
Dask,Adult,2025.1.0,v0,10,Aggregation,0.420958,0.0431048870086669
Dask,Adult,2025.1.0,v0,10,Aggregation,0.446226,0.0470538139343261
Dask,Adult,2025.1.0,v0,10,Aggregation,0.483702,0.0531153678894043
Dask,Adult,2025.1.0,v0,10,Aggregation,0.415954,0.0438060760498046
Dask,Adult,2025.1.0,v0,10,Row/Column,0.520507,0.0603773593902587
Dask,Adult,2025.1.0,v0,10,I/O,0.364074,0.0400779247283935
Dask,Adult,2025.1.0,v0,10,I/O,2.621941,0.2807657718658447
Dask,Adult,2025.1.0,v0,10,I/O,3.278068,0.3611688613891601
Dask,Adult,2025.1.0,v0,10,I/O,3.169975,0.3420019149780273
Dask,Adult,2025.1.0,v0,10,Missing,0.021362,0.0081663131713867
Dask,Adult,2025.1.0,v0,10,Missing,0.017761,0.0020496845245361
Dask,Adult,2025.1.0,v0,10,Missing,0.024474,0.008636474609375
Dask,Adult,2025.1.0,v0,10,Missing,0.001648,0.0009503364562988
Dask,Adult,2025.1.0,v0,10,Row/Column,0.010559,0.0015239715576171
Dask,Adult,2025.1.0,v0,10,Aggregation,0.003112,0.0008473396301269
Dask,Adult,2025.1.0,v0,10,Row/Column,0.124939,0.0210049152374267
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0007479190826416
Dask,Adult,2025.1.0,v0,10,Row/Column,0.137755,0.0202217102050781
Dask,Adult,2025.1.0,v0,10,Aggregation,0.67401,0.0792322158813476
Dask,Adult,2025.1.0,v0,10,Aggregation,0.438476,0.0512111186981201
Dask,Adult,2025.1.0,v0,10,Aggregation,0.429442,0.0472779273986816
Dask,Adult,2025.1.0,v0,10,Aggregation,0.411681,0.0446076393127441
Dask,Adult,2025.1.0,v0,10,Aggregation,0.46405,0.0526797771453857
Dask,Adult,2025.1.0,v0,10,Row/Column,0.501951,0.0596914291381835
Dask,Adult,2025.1.0,v0,10,I/O,0.065613,0.0052430629730224
Dask,Adult,2025.1.0,v0,10,I/O,2.295955,0.2346971035003662
Dask,Adult,2025.1.0,v0,10,I/O,3.196097,0.3493061065673828
Dask,Adult,2025.1.0,v0,10,I/O,2.982353,0.3110122680664062
Dask,Adult,2025.1.0,v0,10,Missing,0.005553,0.0006358623504638
Dask,Adult,2025.1.0,v0,10,Missing,0.007812,0.001706838607788
Dask,Adult,2025.1.0,v0,10,Missing,0.001709,0.0009627342224121
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0006132125854492
Dask,Adult,2025.1.0,v0,10,Row/Column,0.006286,0.001185655593872
Dask,Adult,2025.1.0,v0,10,Aggregation,0.0,0.0004575252532958
Dask,Adult,2025.1.0,v0,10,Row/Column,0.08966,0.0101208686828613
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0003719329833984
Dask,Adult,2025.1.0,v0,10,Row/Column,0.108215,0.0127880573272705
Dask,Adult,2025.1.0,v0,10,Aggregation,0.646788,0.0720179080963134
Dask,Adult,2025.1.0,v0,10,Aggregation,0.407714,0.045029878616333
Dask,Adult,2025.1.0,v0,10,Aggregation,0.429199,0.0459861755371093
Dask,Adult,2025.1.0,v0,10,Aggregation,0.402954,0.0437672138214111
Dask,Adult,2025.1.0,v0,10,Aggregation,0.395691,0.0436494350433349
Dask,Adult,2025.1.0,v0,10,Row/Column,0.480162,0.052504539489746
Dask,Adult,2025.1.0,v0,10,I/O,0.061035,0.0052900314331054
Dask,Adult,2025.1.0,v0,10,I/O,2.316279,0.237293004989624
Dask,Adult,2025.1.0,v0,10,I/O,3.129325,0.3453729152679443
Dask,Adult,2025.1.0,v0,10,I/O,2.993828,0.3169748783111572
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0008316040039062
Dask,Adult,2025.1.0,v0,10,Missing,0.016601,0.0019943714141845
Dask,Adult,2025.1.0,v0,10,Missing,0.007812,0.0012705326080322
Dask,Adult,2025.1.0,v0,10,Missing,0.007446,0.0009496212005615
Dask,Adult,2025.1.0,v0,10,Row/Column,0.014099,0.0015151500701904
Dask,Adult,2025.1.0,v0,10,Aggregation,0.003418,0.0006392002105712
Dask,Adult,2025.1.0,v0,10,Row/Column,0.084472,0.0100867748260498
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0047,0.0007398128509521
Dask,Adult,2025.1.0,v0,10,Row/Column,0.112916,0.01316499710083
Dask,Adult,2025.1.0,v0,10,Aggregation,0.676878,0.0786008834838867
Dask,Adult,2025.1.0,v0,10,Aggregation,0.408446,0.0445330142974853
Dask,Adult,2025.1.0,v0,10,Aggregation,0.434264,0.0473208427429199
Dask,Adult,2025.1.0,v0,10,Aggregation,0.409118,0.0446140766143798
Dask,Adult,2025.1.0,v0,10,Aggregation,0.400878,0.0442323684692382
Dask,Adult,2025.1.0,v0,10,Row/Column,0.457396,0.0521762371063232
Dask,Adult,2025.1.0,v0,10,I/O,0.062439,0.0061047077178955
Dask,Adult,2025.1.0,v0,10,I/O,2.265926,0.2373692989349365
Dask,Adult,2025.1.0,v0,10,I/O,3.222282,0.3555488586425781
Dask,Adult,2025.1.0,v0,10,I/O,3.05584,0.3270063400268554
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0006554126739501
Dask,Adult,2025.1.0,v0,10,Missing,0.016662,0.0020575523376464
Dask,Adult,2025.1.0,v0,10,Missing,0.008545,0.0012493133544921
Dask,Adult,2025.1.0,v0,10,Missing,0.007935,0.00095796585083
Dask,Adult,2025.1.0,v0,10,Row/Column,0.007629,0.0011446475982666
Dask,Adult,2025.1.0,v0,10,Aggregation,0.001953,0.0004377365112304
Dask,Adult,2025.1.0,v0,10,Row/Column,0.07605,0.0099565982818603
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0007481575012207
Dask,Adult,2025.1.0,v0,10,Row/Column,0.103149,0.0128018856048583
Dask,Adult,2025.1.0,v0,10,Aggregation,0.679625,0.0791018009185791
Dask,Adult,2025.1.0,v0,10,Aggregation,0.408446,0.0448613166809082
Dask,Adult,2025.1.0,v0,10,Aggregation,0.430908,0.0479593276977539
Dask,Adult,2025.1.0,v0,10,Aggregation,0.400939,0.0446312427520751
Dask,Adult,2025.1.0,v0,10,Aggregation,0.401488,0.0440537929534912
Dask,Adult,2025.1.0,v0,10,Row/Column,0.47711,0.0519921779632568
Dask,Adult,2025.1.0,v0,10,I/O,0.0542,0.0060365200042724
Dask,Adult,2025.1.0,v0,10,I/O,2.293634,0.2351865768432617
Dask,Adult,2025.1.0,v0,10,I/O,3.065178,0.3373293876647949
Dask,Adult,2025.1.0,v0,10,I/O,2.917046,0.3095459938049316
Dask,Adult,2025.1.0,v0,10,Missing,0.005859,0.0009751319885253
Dask,Adult,2025.1.0,v0,10,Missing,0.016785,0.0020017623901367
Dask,Adult,2025.1.0,v0,10,Missing,0.008545,0.001286506652832
Dask,Adult,2025.1.0,v0,10,Missing,0.004394,0.0008707046508789
Dask,Adult,2025.1.0,v0,10,Row/Column,0.008057,0.0014934539794921
Dask,Adult,2025.1.0,v0,10,Aggregation,0.0,0.000744342803955
Dask,Adult,2025.1.0,v0,10,Row/Column,0.084351,0.0099446773529052
Dask,Adult,2025.1.0,v0,10,Row/Column,0.001709,0.000669240951538
Dask,Adult,2025.1.0,v0,10,Row/Column,0.101746,0.0127034187316894
Dask,Adult,2025.1.0,v0,10,Aggregation,0.672788,0.0774545669555664
Dask,Adult,2025.1.0,v0,10,Aggregation,0.402832,0.0439181327819824
Dask,Adult,2025.1.0,v0,10,Aggregation,0.425536,0.0459249019622802
Dask,Adult,2025.1.0,v0,10,Aggregation,0.404418,0.0439364910125732
Dask,Adult,2025.1.0,v0,10,Aggregation,0.399047,0.0435559749603271
Dask,Adult,2025.1.0,v0,10,Row/Column,0.473205,0.052652359008789
Dask,Adult,2025.1.0,v0,10,I/O,0.055603,0.0061984062194824
Dask,Adult,2025.1.0,v0,10,I/O,2.260614,0.2356886863708496
Dask,Adult,2025.1.0,v0,10,I/O,3.125298,0.3434469699859619
Dask,Adult,2025.1.0,v0,10,I/O,2.932792,0.316741943359375
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0006327629089355
Dask,Adult,2025.1.0,v0,10,Missing,0.007202,0.0016460418701171
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0009465217590332
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0006091594696044
Dask,Adult,2025.1.0,v0,10,Row/Column,0.004394,0.001171588897705
Dask,Adult,2025.1.0,v0,10,Aggregation,0.001464,0.000436782836914
Dask,Adult,2025.1.0,v0,10,Row/Column,0.075561,0.0098781585693359
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0003852844238281
Dask,Adult,2025.1.0,v0,10,Row/Column,0.101868,0.0127148628234863
Dask,Adult,2025.1.0,v0,10,Aggregation,0.668517,0.0778677463531494
Dask,Adult,2025.1.0,v0,10,Aggregation,0.392943,0.0430648326873779
Dask,Adult,2025.1.0,v0,10,Aggregation,0.420103,0.0463857650756835
Dask,Adult,2025.1.0,v0,10,Aggregation,0.393493,0.0439014434814453
Dask,Adult,2025.1.0,v0,10,Aggregation,0.398986,0.0428502559661865
Dask,Adult,2025.1.0,v0,10,Row/Column,0.469725,0.0504188537597656
Dask,Adult,2025.1.0,v0,10,I/O,0.057799,0.0062236785888671
Dask,Adult,2025.1.0,v0,10,I/O,2.287775,0.2336573600769043
Dask,Adult,2025.1.0,v0,10,I/O,3.241386,0.3531703948974609
Dask,Adult,2025.1.0,v0,10,I/O,3.002616,0.3187408447265625
Dask,Adult,2025.1.0,v0,10,Missing,0.006896,0.0009372234344482
Dask,Adult,2025.1.0,v0,10,Missing,0.011048,0.0020210742950439
Dask,Adult,2025.1.0,v0,10,Missing,0.005188,0.0009405612945556
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.000579833984375
Dask,Adult,2025.1.0,v0,10,Row/Column,0.00885,0.0011751651763916
Dask,Adult,2025.1.0,v0,10,Aggregation,0.000732,0.0004429817199707
Dask,Adult,2025.1.0,v0,10,Row/Column,0.076904,0.0098750591278076
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0003678798675537
Dask,Adult,2025.1.0,v0,10,Row/Column,0.101012,0.0126459598541259
Dask,Adult,2025.1.0,v0,10,Aggregation,0.680663,0.0780084133148193
Dask,Adult,2025.1.0,v0,10,Aggregation,0.391905,0.0429258346557617
Dask,Adult,2025.1.0,v0,10,Aggregation,0.435668,0.0465245246887207
Dask,Adult,2025.1.0,v0,10,Aggregation,0.409301,0.0440356731414794
Dask,Adult,2025.1.0,v0,10,Aggregation,0.406432,0.0428004264831543
Dask,Adult,2025.1.0,v0,10,Row/Column,0.471007,0.0522279739379882
Dask,Adult,2025.1.0,v0,10,I/O,0.057983,0.0055201053619384
Dask,Adult,2025.1.0,v0,10,I/O,2.283686,0.2359445095062255
Dask,Adult,2025.1.0,v0,10,I/O,3.170037,0.3494749069213867
Dask,Adult,2025.1.0,v0,10,I/O,3.007134,0.312821626663208
Dask,Adult,2025.1.0,v0,10,Missing,0.001648,0.0010111331939697
Dask,Adult,2025.1.0,v0,10,Missing,0.014771,0.0019974708557128
Dask,Adult,2025.1.0,v0,10,Missing,0.006409,0.0012767314910888
Dask,Adult,2025.1.0,v0,10,Missing,0.006225,0.0007948875427246
Dask,Adult,2025.1.0,v0,10,Row/Column,0.008422,0.0011663436889648
Dask,Adult,2025.1.0,v0,10,Aggregation,0.000977,0.0004358291625976
Dask,Adult,2025.1.0,v0,10,Row/Column,0.084046,0.0099296569824218
Dask,Adult,2025.1.0,v0,10,Row/Column,0.00653,0.0003876686096191
Dask,Adult,2025.1.0,v0,10,Row/Column,0.104004,0.0128211975097656
Dask,Adult,2025.1.0,v0,10,Aggregation,0.670287,0.0776257514953613
Dask,Adult,2025.1.0,v0,10,Aggregation,0.411987,0.0441005229949951
Dask,Adult,2025.1.0,v0,10,Aggregation,0.430725,0.0461623668670654
Dask,Adult,2025.1.0,v0,10,Aggregation,0.402831,0.0434160232543945
Dask,Adult,2025.1.0,v0,10,Aggregation,0.410644,0.0438630580902099
Dask,Adult,2025.1.0,v0,10,Row/Column,0.48889,0.0518579483032226
Dask,Adult,2025.1.0,v0,10,I/O,0.073486,0.0055823326110839
Dask,Adult,2025.1.0,v0,10,I/O,2.32226,0.241499662399292
Dask,Adult,2025.1.0,v0,10,I/O,3.240715,0.3554360866546631
Dask,Adult,2025.1.0,v0,10,I/O,2.983268,0.3186125755310058
Dask,Adult,2025.1.0,v0,10,Missing,0.003541,0.000978946685791
Dask,Adult,2025.1.0,v0,10,Missing,0.015931,0.0019495487213134
Dask,Adult,2025.1.0,v0,10,Missing,0.005005,0.0012927055358886
Dask,Adult,2025.1.0,v0,10,Missing,0.001465,0.0007832050323486
Dask,Adult,2025.1.0,v0,10,Row/Column,0.003846,0.001155138015747
Dask,Adult,2025.1.0,v0,10,Aggregation,0.0,0.0004336833953857
Dask,Adult,2025.1.0,v0,10,Row/Column,0.079773,0.0098114013671875
Dask,Adult,2025.1.0,v0,10,Row/Column,0.002502,0.0003678798675537
Dask,Adult,2025.1.0,v0,10,Row/Column,0.106079,0.0126278400421142
Dask,Adult,2025.1.0,v0,10,Aggregation,0.678039,0.0784404277801513
Dask,Adult,2025.1.0,v0,10,Aggregation,0.40277,0.0446043014526367
Dask,Adult,2025.1.0,v0,10,Aggregation,0.443542,0.0472362041473388
Dask,Adult,2025.1.0,v0,10,Aggregation,0.414488,0.0438475608825683
Dask,Adult,2025.1.0,v0,10,Aggregation,0.423522,0.0444610118865966
Dask,Adult,2025.1.0,v0,10,Row/Column,0.480284,0.0529074668884277
Dask,Adult,2025.1.0,v0,10,I/O,0.070374,0.0063188076019287
Dask,Adult,2025.1.0,v0,10,I/O,2.281733,0.2337465286254882
Dask,Adult,2025.1.0,v0,10,I/O,3.194145,0.3419861793518066
Dask,Adult,2025.1.0,v0,10,I/O,3.019584,0.3160490989685058
Dask,Adult,2025.1.0,v0,10,Missing,0.0,0.0006248950958251
Dask,Adult,2025.1.0,v0,10,Missing,0.013245,0.0016670227050781
Dask,Adult,2025.1.0,v0,10,Missing,0.001709,0.0009551048278808
Dask,Adult,2025.1.0,v0,10,Missing,0.000915,0.0007729530334472
Dask,Adult,2025.1.0,v0,10,Row/Column,0.007202,0.0014948844909667
Dask,Adult,2025.1.0,v0,10,Aggregation,0.0,0.0006418228149414
Dask,Adult,2025.1.0,v0,10,Row/Column,0.079406,0.0099048614501953
Dask,Adult,2025.1.0,v0,10,Row/Column,0.0,0.0007352828979492
Dask,Adult,2025.1.0,v0,10,Row/Column,0.102173,0.0126698017120361
Dask,Adult,2025.1.0,v0,10,Aggregation,0.66986,0.0775222778320312
Dask,Adult,2025.1.0,v0,10,Aggregation,0.415282,0.0444250106811523
Dask,Adult,2025.1.0,v0,10,Aggregation,0.434264,0.0463180541992187
Dask,Adult,2025.1.0,v0,10,Aggregation,0.410521,0.0439083576202392
Dask,Adult,2025.1.0,v0,10,Aggregation,0.42169,0.044870376586914
Dask,Adult,2025.1.0,v0,10,Row/Column,0.492796,0.0533559322357177
Dask,Bank Marketing,2024.8.0,v1,10,I/O,0.164794,0.0159900188446044
Dask,Bank Marketing,2024.8.0,v1,10,I/O,3.98528,0.4367766380310058
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.428097,0.1664657592773437
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.285642,0.1471428871154785
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.02008,0.0078871250152587
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.007996,0.0016577243804931
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.026368,0.0082559585571289
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.002014,0.0009706020355224
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.026062,0.0084753036499023
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.0,0.0007491111755371
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.126159,0.0202600955963134
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.006775,0.000751256942749
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.153014,0.0221095085144042
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.733701,0.0773606300354003
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.282104,0.0307009220123291
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.291382,0.0314571857452392
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.327514,0.0365128517150878
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.321105,0.0357429981231689
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.419738,0.0519723892211914
Dask,Bank Marketing,2024.8.0,v1,10,I/O,0.060852,0.0066964626312255
Dask,Bank Marketing,2024.8.0,v1,10,I/O,3.595694,0.3915755748748779
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.401914,0.1602210998535156
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.183896,0.1286447048187255
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.005737,0.0010347366333007
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.00702,0.0017027854919433
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.003539,0.0012803077697753
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.006165,0.0009791851043701
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.008423,0.0011749267578125
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.0,0.0007970333099365
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.120788,0.0144252777099609
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.00238,0.0007436275482177
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.112,0.0139548778533935
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.71832,0.0703232288360595
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.278991,0.0300860404968261
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.259581,0.0280306339263916
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.27655,0.029534101486206
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.225036,0.0232391357421875
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.398377,0.0433948040008544
Dask,Bank Marketing,2024.8.0,v1,10,I/O,0.072143,0.0069537162780761
Dask,Bank Marketing,2024.8.0,v1,10,I/O,3.569693,0.3909704685211181
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.384762,0.1612472534179687
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.228451,0.1383500099182129
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.001709,0.0010249614715576
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.005005,0.0014865398406982
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.003785,0.001112937927246
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.007812,0.0009818077087402
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.007752,0.0014033317565917
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.001648,0.0008265972137451
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.119385,0.0144820213317871
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.0,0.0006873607635498
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.122314,0.0140235424041748
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.699279,0.0715653896331787
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.253478,0.0269010066986084
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.32257,0.0338454246520996
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.256775,0.0263986587524414
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.223449,0.0236158370971679
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.373412,0.0403103828430175
Dask,Bank Marketing,2024.8.0,v1,10,I/O,0.065979,0.0068244934082031
Dask,Bank Marketing,2024.8.0,v1,10,I/O,3.495292,0.3801345825195312
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.368221,0.15643310546875
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.145504,0.1272351741790771
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.008301,0.0010004043579101
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.007019,0.0016887187957763
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.008179,0.0012083053588867
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.00824,0.0009601116180419
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.00714,0.0014171600341796
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.001648,0.0007691383361816
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.121338,0.0142805576324462
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.0,0.0005679130554199
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.1156,0.0139801502227783
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.695738,0.070974588394165
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.282165,0.0299675464630126
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.294982,0.031416893005371
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.270507,0.0292716026306152
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.216857,0.0227904319763183
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.362,0.040116548538208
Dask,Bank Marketing,2024.8.0,v1,10,I/O,0.071899,0.0076766014099121
Dask,Bank Marketing,2024.8.0,v1,10,I/O,3.523977,0.3767292499542236
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.3634,0.1562271118164062
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.136288,0.1278841495513916
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.006775,0.0009987354278564
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.006591,0.0014111995697021
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.00769,0.0009987354278564
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.002929,0.0006828308105468
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.007568,0.0014140605926513
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.0,0.0008163452148437
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.112793,0.0139455795288085
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.007994,0.0007550716400146
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.11206,0.0138676166534423
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.670591,0.0698342323303222
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.282409,0.0303447246551513
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.293334,0.0316176414489746
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.274352,0.0296201705932617
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.217772,0.0235626697540283
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.363951,0.0400454998016357
Dask,Bank Marketing,2024.8.0,v1,10,I/O,0.062134,0.0070624351501464
Dask,Bank Marketing,2024.8.0,v1,10,I/O,3.525931,0.3857512474060058
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.34338,0.1554844379425048
Dask,Bank Marketing,2024.8.0,v1,10,I/O,1.226924,0.1349575519561767
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.004089,0.0010128021240234
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.008605,0.0016846656799316
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.006348,0.0012791156768798
Dask,Bank Marketing,2024.8.0,v1,10,Missing,0.003906,0.0008678436279296
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.00763,0.0014424324035644
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.0,0.0006413459777832
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.117309,0.0142092704772949
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.007263,0.0005924701690673
Dask,Bank Marketing,2024.8.0,v1,10,Row/Column,0.109619,0.0139081478118896
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.685668,0.0706698894500732
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.264952,0.0296754837036132
Dask,Bank Marketing,2024.8.0,v1,10,Aggregation,0.30658,0.0330317020416259
